-9.15100,-1.90300,-3.37700,3.59300,-7.58200,-6.37300,1.87000,8.02000,4.39300,-2.48300,1.00000
-9.14100,-2.32400,-1.27200,6.89100,-7.16900,-5.01000,1.88100,5.50500,5.18200,-1.41300,1.00000
-9.11600,0.00000,-9.55700,5.75600,-2.00500,-2.09400,-7.08800,8.40800,-5.55500,-1.14800,1.00000
-9.00400,0.80000,-10.25600,5.44700,4.22100,-2.11100,-7.42200,8.89600,-5.21100,2.57900,-1.00000
-8.98300,-1.92100,-5.61500,4.61600,-6.52100,-5.77800,2.55000,8.24500,4.62000,-1.68600,1.00000
-8.97800,-1.82000,-0.29800,3.82200,-7.97200,-6.39800,-0.88700,6.52600,3.44300,-2.93900,1.00000
-8.89600,-0.72300,-10.14700,5.06400,2.77100,-0.99400,-7.29400,8.33900,-3.04400,1.95900,1.00000
-8.88500,0.68000,-10.85800,3.23800,0.62100,-2.39000,-7.38700,8.09800,-2.92600,2.38600,1.00000
-8.81900,-1.60500,-4.14000,4.98800,-6.86300,-3.56800,0.39700,4.66400,5.73100,-2.40800,1.00000
-8.77800,-1.45000,-9.74300,6.79100,2.36400,-1.85100,-5.70300,7.91100,-4.48100,-0.18000,1.00000
-8.76000,-0.32600,-10.52900,1.91000,-0.26300,-0.92900,-6.71500,7.81000,-2.70600,1.43300,-1.00000
-8.74000,-0.32000,-2.99200,4.47800,-6.71800,-5.07900,2.31200,7.15900,4.79600,-2.33200,1.00000
-8.73300,-1.83500,-1.65000,4.97600,-6.94500,-4.67400,2.37500,4.60900,5.63900,-2.29000,1.00000
-8.70700,-1.62400,-2.60600,4.43800,-7.55900,-3.91200,1.04600,6.05600,4.61700,-0.18000,1.00000
-8.62800,-1.47400,-10.59300,5.74000,1.65900,-1.96100,-5.13700,8.16300,-5.49000,-1.40700,-1.00000
-8.61800,-2.13200,-2.64600,4.82200,-4.47100,-5.14700,0.08600,6.93500,4.02100,-2.42300,-1.00000
-8.58900,-1.72800,-2.94700,5.24500,-7.02100,-3.86400,-1.23200,6.44900,5.54800,-0.65000,1.00000
-8.56200,-0.56400,-9.90000,2.05100,2.56100,-2.54000,-7.32000,8.91600,-5.03300,-0.52400,-1.00000
-8.55000,-0.83400,-10.24800,4.99600,0.68700,-0.99100,-7.67100,8.35200,-3.44300,0.17800,1.00000
-8.54700,0.53800,-8.51600,3.89200,4.06400,-1.98200,-9.89300,8.66200,-4.89800,0.55700,1.00000
-8.50500,-1.86600,0.36600,3.87900,-8.94500,-8.06300,-0.13300,7.21400,4.57000,-1.74000,1.00000
-8.48800,-2.33200,-2.47600,5.45900,-5.60700,-3.83400,2.26600,6.38200,4.52700,-0.77000,-1.00000
-8.46400,-0.98800,-9.42900,5.04300,2.03800,-1.76700,-5.17800,8.25600,-4.47900,0.15400,-1.00000
-8.46000,0.42600,-9.78400,3.93300,-0.68500,-0.51100,-5.00400,8.04900,-3.11500,-0.18600,1.00000
-8.43300,-1.52300,-3.37200,3.80800,-6.86300,-5.14300,1.55800,7.13100,5.44600,-1.18700,1.00000
-8.33200,-2.23700,-1.62800,4.35600,-6.52300,-5.95100,4.41400,6.66700,4.41100,-2.11900,1.00000
-8.32300,0.66900,-11.34900,2.70500,1.22100,-2.07400,-6.37300,8.80700,-3.23800,-1.81700,1.00000
-8.29300,-0.93000,-0.63300,5.22000,-8.25400,-3.76900,0.94600,6.66600,4.57700,-1.41500,1.00000
-8.28300,-1.07100,-2.01400,3.77400,-6.10000,-5.39600,-0.41300,4.31500,4.05300,0.21400,1.00000
-8.25700,-1.60900,-1.21100,4.82300,-6.16600,-5.78200,3.52100,6.11500,4.95000,-0.71800,1.00000
-8.25500,0.09100,-9.48600,3.44600,-0.14300,-0.80700,-5.92500,7.49300,-5.90800,-1.79000,1.00000
-8.19700,-1.33800,-11.01700,5.25700,3.61100,-2.89500,-7.27800,8.83700,-5.70200,-0.38600,-1.00000
-8.18900,-1.93600,-4.42100,4.36400,-5.89100,-4.75700,1.96900,8.84600,4.81900,0.95000,1.00000
-8.15700,-1.59600,-4.36300,6.03700,-7.76900,-6.66300,0.96900,7.09100,3.80000,-1.25000,1.00000
-8.15500,-0.91300,-3.29500,3.75900,-7.88900,-7.44900,0.43700,7.04300,4.39300,-0.38700,-1.00000
-8.13800,-0.48700,-9.60400,3.63700,0.56900,-1.89900,-5.89200,8.03500,-3.46000,-0.10700,1.00000
-8.11900,-1.11100,-10.31800,6.06000,1.56900,-2.66300,-6.45300,7.92900,-1.78300,-0.91700,-1.00000
-8.08500,-0.86900,-2.37400,3.75300,-9.17500,-4.75800,3.05800,5.98900,5.24300,-1.45200,1.00000
-8.04900,-4.04400,-3.27500,4.86900,-8.50500,-4.16700,-0.16400,6.02500,4.39800,0.20900,1.00000
-8.02300,-0.90100,0.05400,3.70000,-6.79600,-6.69600,0.44200,5.99800,4.67400,-0.61500,1.00000
-8.00800,0.98700,-10.15700,6.13300,1.76200,-2.38100,-7.60200,8.18500,-3.95700,0.54200,1.00000
-7.97200,-0.25800,-9.18700,4.38300,1.66500,-1.54100,-5.60700,7.86900,-4.65400,-0.79500,1.00000
-7.96700,-2.47900,-3.86900,3.80000,-4.50000,-6.94700,0.39400,6.50500,5.02300,-0.36500,-1.00000
-7.95200,0.00200,-9.18900,5.02100,-0.48400,-2.36000,-6.11500,8.21900,-6.28200,-1.26500,1.00000
-7.89500,0.63900,-10.26200,2.47800,-0.67400,-3.11100,-6.62700,8.10700,-4.35300,-1.39700,-1.00000
-7.88100,-0.39000,-10.63400,4.78000,0.25100,-1.84600,-5.82900,8.45500,-2.62100,-1.20700,1.00000
-7.85900,-1.59600,1.01000,5.62100,-7.56600,-4.63700,2.10300,6.37600,4.88900,1.40200,1.00000
-7.83700,0.61500,-8.34400,4.49700,-1.29700,-2.42000,-4.72900,8.04200,-5.78400,1.81900,1.00000
-7.78200,0.34700,-8.80700,4.38700,-0.64700,-1.96500,-8.83400,8.42000,-4.99000,-0.94800,-1.00000
-7.76400,-0.18800,-9.48100,5.43000,2.06900,-1.95300,-9.16500,7.92100,-5.49400,1.39100,1.00000
-7.76400,0.76900,-10.16500,4.00700,3.06400,-2.62200,-5.70100,9.78600,-4.23400,-0.19800,-1.00000
-7.68700,-1.92500,-1.51100,4.24900,-7.88100,-4.75400,2.56600,5.58400,4.28500,-2.59100,-1.00000
-7.67400,-1.41200,-1.97300,5.06200,-5.17900,-4.28400,1.18300,6.45900,4.90900,-1.77700,1.00000
-7.56900,0.19400,-10.36600,6.28300,2.07100,-1.02300,-6.17400,8.40800,-4.83100,-1.18500,1.00000
-7.53800,0.49400,-8.72500,2.96100,2.80200,-2.11100,-7.97600,8.48700,-4.91400,0.03200,-1.00000
-7.53600,-0.44800,-10.63300,3.77700,0.72800,-1.38600,-7.75600,8.16600,-2.97900,0.62900,-1.00000
-7.52700,-1.55000,-3.90800,3.73400,-7.52200,-5.39500,0.06700,6.45000,4.24700,0.18200,-1.00000
-7.49900,-1.61900,-5.53500,5.27200,-7.70500,-4.91000,1.81900,6.52800,4.04100,-1.32600,1.00000
-7.43400,-0.44800,-9.70300,4.60500,0.94400,-1.39600,-5.67700,7.73200,-5.21300,-0.34300,-1.00000
-7.34700,-1.18000,-10.29400,5.29200,1.24500,-2.05700,-6.79700,8.51800,-0.45200,0.23800,-1.00000
-7.34100,-0.47300,-9.85300,3.15000,2.07500,-0.96300,-5.24000,8.13300,-3.16600,-0.79000,1.00000
-7.24500,-2.65000,-5.20300,5.11300,-7.13300,-6.44000,1.23900,6.38800,5.19900,-3.47200,1.00000
-7.23800,-0.77700,-10.54200,2.70300,3.80900,-2.19100,-5.53400,8.67500,-5.12400,0.63900,1.00000
-7.23300,-2.32600,-1.25200,6.43800,-5.16100,-1.43700,1.12100,6.48000,4.97800,-2.03000,1.00000
-7.17500,0.15700,-10.80800,3.81800,0.38900,-1.51500,-7.03900,8.80700,-4.46500,-0.70100,-1.00000
-7.14200,-5.75000,-5.84600,7.48100,1.99900,4.38100,-3.73000,3.10500,2.39800,-10.23700,1.00000
-6.88400,0.45500,-9.34600,5.86700,-0.06200,-1.73000,-7.30000,8.93700,-6.27100,2.75600,1.00000
-6.76700,0.75800,-8.37000,4.20300,0.61500,-1.98800,-7.11600,7.43700,-4.30500,-0.52000,-1.00000
-6.71200,-7.73500,-4.81500,6.39800,0.29400,1.51200,-3.34900,4.21400,2.03900,-10.83600,1.00000
-6.66200,0.01300,-9.18900,2.85000,1.24700,-1.52800,-6.06700,7.85000,-3.12000,-1.40000,1.00000
-6.51700,-4.98300,-4.07200,7.78300,-0.16600,3.81100,-3.51600,2.89100,4.50800,-8.14000,-1.00000
-6.47100,-8.20200,-5.93200,7.18500,1.36500,6.48200,-3.75400,2.65500,1.14300,-10.53600,1.00000
-6.42200,2.10700,3.82100,7.42100,5.14300,-1.12900,2.43900,-7.32600,0.45900,-8.60500,-1.00000
-6.37800,1.75900,0.71500,7.49100,4.25900,-3.11100,2.80600,-7.83900,-1.08800,-9.43900,1.00000
-6.36700,0.15900,-10.00800,5.42100,2.09000,-1.27600,-7.92700,8.34300,-5.57900,-1.03200,1.00000
-6.34400,-6.08900,-4.31500,6.93300,1.88100,3.23500,-3.80300,3.59900,1.85400,-9.43000,1.00000
-6.25600,0.38800,-10.07900,3.79900,2.08700,-2.34100,-7.28200,8.45900,-3.67900,0.41200,-1.00000
-6.23900,-6.68200,-5.61700,6.68500,2.33900,2.79200,-3.93500,3.83300,1.66600,-10.04500,1.00000
-6.08400,1.04200,-0.04000,7.16200,4.64700,-0.34700,0.56000,-8.21400,-1.61900,-7.27100,-1.00000
-6.07900,-7.47700,-0.72700,7.75400,2.66500,4.76100,-3.96800,3.14600,4.10900,-9.93400,1.00000
-6.00700,1.47700,-0.28700,8.17500,4.70800,-0.72600,2.10200,-7.56600,0.57900,-7.59800,-1.00000
-5.90500,2.70100,1.23300,8.13200,4.87300,-2.03200,0.52400,-6.64200,-1.20700,-8.54500,-1.00000
-5.88600,2.03800,-1.13600,7.28100,5.38000,-2.02000,1.38800,-7.26700,-2.81400,-8.63700,-1.00000
-5.82000,0.46700,-10.76700,2.49600,-0.75100,-2.41100,-5.74300,8.04600,-5.62900,1.24000,1.00000
-5.76700,-6.40100,-4.45600,9.15200,2.03700,5.51700,-3.65900,3.52500,2.46800,-8.50300,1.00000
-5.71400,-6.67800,-3.28600,7.39500,2.14700,4.71700,-3.53900,3.23400,1.22000,-9.73500,-1.00000
-5.62600,2.59900,0.06800,8.71800,4.22800,-0.67400,1.30700,-7.04700,-1.41500,-9.16800,1.00000
-5.58900,-7.01000,-5.29700,7.32900,1.87200,3.95300,-3.42500,3.09700,1.67700,-11.32000,1.00000
-5.58500,2.13900,1.74300,9.00700,5.49100,-0.52600,1.35900,-6.62200,-1.79200,-8.22700,-1.00000
-5.50000,3.37400,1.29400,7.35700,5.00100,-1.92100,0.99000,-7.80800,-1.06600,-10.10200,-1.00000
-5.48500,-0.62700,-9.87600,3.53800,1.54100,-2.47600,-4.25900,7.92600,-4.93900,2.14900,1.00000
-5.34700,1.92600,4.28100,8.67900,5.75900,0.25600,1.00800,-7.48700,-1.27300,-8.35900,1.00000
-5.27400,1.79800,1.49700,8.57100,4.55500,-4.90000,1.83000,-5.85500,-0.73200,-6.85500,1.00000
-5.25400,1.21000,1.97000,8.39100,4.02000,0.41400,0.14100,-7.36200,0.59900,-6.18000,1.00000
-5.21200,1.69500,0.94000,8.17400,4.71700,-1.29800,1.28900,-5.91900,-0.44600,-8.29200,1.00000
-5.12900,0.22700,1.74600,8.02500,5.43800,-1.94600,1.22000,-6.18000,0.90600,-8.89900,1.00000
-5.06500,2.09900,0.53500,7.54400,4.43800,-4.47300,1.44200,-6.60200,-0.94100,-7.31800,-1.00000
-4.95400,1.33800,0.70200,8.58900,5.90200,0.02600,1.80100,-6.84400,-1.33000,-8.31400,-1.00000
-4.95100,-5.59100,-6.13300,6.55400,1.57900,5.64500,-3.65900,4.61800,3.40500,-7.88700,1.00000
-4.94800,0.85200,0.18300,8.07700,4.75100,0.70100,2.38000,-6.59900,1.13400,-9.09400,-1.00000
-4.91500,-6.68700,-2.74200,7.01000,1.95800,4.89100,-4.08100,2.87800,-0.62200,-10.49400,1.00000
-4.83900,0.93300,0.20200,7.79000,5.39500,-3.28900,1.22700,-8.20300,-1.41300,-9.86900,-1.00000
-4.77300,1.92900,-0.89800,7.94800,4.55000,-0.18100,1.63000,-7.24300,-2.02500,-7.57400,1.00000
-4.75900,2.61900,-1.06000,7.96500,5.83300,-4.01900,1.57000,-7.31200,-0.24900,-7.86600,-1.00000
-4.73200,-6.32100,-4.68000,8.07800,-0.21700,2.70400,-4.91500,2.85500,1.71200,-9.60800,1.00000
-4.71800,-6.82400,-4.94200,7.21400,1.46200,5.15400,-4.22800,3.36700,-0.01100,-9.10000,-1.00000
-4.70000,1.73200,-0.09700,7.83900,4.19500,-0.43300,1.49400,-7.62400,0.76800,-8.63300,-1.00000
-4.69600,-7.26900,-2.80900,8.12800,-0.70400,4.49500,-3.48700,3.53500,1.14100,-8.69200,1.00000
-4.69100,-7.62800,-3.54200,7.22600,1.08900,4.45800,-4.12500,3.10100,1.89400,-8.60100,-1.00000
-4.67300,-7.10200,-6.24100,7.44400,0.79100,3.11400,-3.72300,4.47400,1.96900,-9.69200,1.00000
-4.65100,2.26000,1.46200,8.05300,5.43000,-1.62300,-0.71600,-8.17900,1.22800,-8.14300,1.00000
-4.65000,0.54200,2.45900,7.70100,5.42300,0.50500,1.66500,-8.83400,-0.97600,-7.72200,-1.00000
-4.57900,1.81100,0.12500,8.14500,4.92000,-1.55600,1.67800,-7.92100,-1.77200,-7.74400,-1.00000
-4.57700,1.14500,0.01800,8.63600,4.90400,-1.77100,2.72800,-7.58500,-0.76500,-8.25200,-1.00000
-4.50800,-5.56400,-5.69200,7.59700,1.67200,5.89900,-4.85200,3.05100,3.32600,-11.33600,-1.00000
-4.49000,-8.38200,-4.43600,7.33300,2.32600,5.04100,-3.45700,2.34400,3.05500,-9.35700,1.00000
-4.43700,2.03500,1.35900,6.89800,5.19900,-2.78700,0.87200,-6.96700,-1.53500,-8.36800,-1.00000
-4.42600,-8.94700,-3.58000,7.75600,1.23300,5.04700,-3.38100,2.91700,3.07200,-10.57000,-1.00000
-4.42000,1.81900,2.50100,8.22000,4.36700,-2.09500,0.76900,-7.18100,-0.56700,-6.66000,-1.00000
-4.39200,-0.15000,-10.34700,5.61700,1.04600,-0.95900,-6.79300,8.69300,-4.79000,0.18800,1.00000
-4.31000,-3.95100,-6.42800,6.51500,0.25700,6.08900,-4.20900,3.55600,3.27500,-9.16200,1.00000
-4.29900,0.70600,3.16200,8.09400,4.14500,-0.75100,0.87000,-6.75700,-1.60700,-9.48500,-1.00000
-4.28400,-6.38100,-3.25500,8.57400,0.15600,4.49200,-3.87500,2.23800,2.52000,-11.35000,-1.00000
-4.27800,-6.02300,-4.69800,7.75800,0.74500,3.10700,-3.64500,3.49800,1.43700,-9.39500,1.00000
-4.24800,1.07100,-3.46400,7.89300,5.37600,-0.43600,0.95000,-7.35700,-0.02800,-8.32900,-1.00000
-4.18100,-6.79700,-4.18700,8.62200,0.77100,5.85100,-3.89300,3.77900,4.47000,-9.43300,1.00000
-4.12900,-6.54500,-4.52800,7.97600,1.51000,3.92400,-4.76100,3.78400,2.04600,-10.98200,1.00000
-4.12700,-8.29100,-5.69500,8.20100,0.25500,4.76000,-4.04400,3.38500,2.51600,-9.59400,1.00000
-4.10600,-7.81600,-5.45500,6.94900,0.56100,2.73800,-4.00900,3.97500,3.15500,-8.93600,1.00000
-4.02000,-5.72200,-6.07000,8.78100,1.66200,6.52800,-3.53000,3.51100,3.02500,-9.25200,1.00000
-3.97900,-1.88400,-5.20000,-5.00600,7.71600,0.57000,-3.19600,5.36000,0.27500,-8.04000,-1.00000
-3.97300,-9.91100,-4.56900,6.71800,0.06600,4.38300,-3.65200,3.38600,2.11300,-9.29400,1.00000
-3.95500,2.39700,0.26600,9.07700,3.63600,-1.67700,1.64900,-6.76800,-2.33000,-8.54900,-1.00000
-3.92600,-7.95000,-4.23400,6.86900,2.57300,3.48600,-4.06800,3.80700,2.88900,-9.67700,1.00000
-3.92600,1.98100,0.75100,7.54700,4.14700,-3.00300,0.42900,-7.71300,-0.38400,-9.32600,-1.00000
-3.87700,-6.70200,-1.45000,6.56200,-0.00800,6.45600,-3.92900,1.70100,2.33300,-10.36000,-1.00000
-3.86900,-6.87500,-6.20500,6.67900,1.48700,4.29800,-4.43800,2.89000,1.19700,-9.38000,1.00000
-3.86800,-6.29500,-5.34500,7.48000,2.39100,4.76300,-4.84300,2.76900,2.53000,-10.60900,1.00000
-3.80200,0.67200,0.46000,7.82600,4.99700,-2.42200,0.92600,-7.14300,1.54400,-8.89900,-1.00000
-3.77800,2.34100,-0.52400,8.10300,4.31900,-2.08200,1.08300,-8.32100,-1.27800,-8.79800,-1.00000
-3.76700,3.22500,-2.11000,7.27900,3.84800,-1.32100,1.64500,-8.11500,0.42700,-8.15600,-1.00000
-3.72600,2.14400,2.43300,7.24700,5.17800,-0.86900,1.51500,-6.15600,1.10300,-8.31800,-1.00000
-3.68100,-2.07900,-6.78000,-5.46700,9.23400,-1.24800,-3.11400,6.30900,-1.22100,-8.67600,-1.00000
-3.68100,0.25000,-7.87100,-4.88000,7.22100,-0.02000,-5.07900,4.57800,-2.22200,-8.05200,-1.00000
-3.64400,2.52600,1.55400,7.59600,4.93000,-1.23100,0.81800,-7.97900,-1.95600,-7.66600,1.00000
-3.64100,-7.25200,-3.94100,7.94500,2.43100,4.44600,-3.98100,3.36800,2.84500,-9.80900,-1.00000
-3.61600,3.18900,-1.36400,7.96600,4.49800,-2.03800,1.28800,-7.36300,-1.92700,-7.49600,-1.00000
-3.56000,-5.02400,-4.25800,8.59600,0.96600,5.18400,-2.89400,2.50200,2.60400,-10.25800,1.00000
-3.55700,0.99700,2.93200,7.67200,5.43000,-0.13700,1.63500,-5.19000,-0.39400,-7.66700,1.00000
-3.54000,-8.16900,-4.06600,8.25200,2.37300,4.30600,-3.49400,2.69300,0.97900,-9.57800,1.00000
-3.47500,2.02800,2.00900,7.49500,4.76200,-2.68900,1.58600,-6.90000,-1.64600,-7.90500,1.00000
-3.46300,0.58500,1.92400,8.00900,4.79200,-0.50800,1.44800,-8.16000,0.34000,-6.83000,-1.00000
-3.44300,2.63000,0.51500,7.55300,4.51900,-2.74800,2.33200,-7.02900,0.09800,-8.23900,-1.00000
-3.40000,1.94700,-5.20600,-7.94100,7.29900,1.60100,-4.35600,4.53600,-0.09400,-7.25400,-1.00000
-3.38500,-1.14300,-5.20700,-6.16300,9.59900,-1.53500,-6.58200,2.82700,-0.88300,-6.99800,1.00000
-3.32400,1.31700,1.47300,7.12600,5.02200,-2.59300,0.30300,-7.18700,0.80800,-7.87900,-1.00000
-3.25500,-1.19300,-4.58100,-4.75000,9.18800,-0.42300,-5.16900,4.17600,-1.28700,-8.77300,1.00000
-3.24900,-0.91500,-6.54900,-5.57700,10.21100,-0.04100,-3.96500,5.20700,-0.91100,-7.83600,1.00000
-3.24800,-6.13400,-3.85800,7.74700,2.17800,8.04100,-4.55100,4.05200,2.18700,-10.62600,1.00000
-3.20700,-6.39100,-5.83400,7.62500,1.16300,5.05800,-4.95700,4.91200,2.89600,-10.72500,-1.00000
-3.18600,-5.40100,-5.58400,8.34100,0.27300,5.10900,-3.84600,3.76900,3.69000,-8.67000,-1.00000
-3.18600,1.43900,-0.11200,8.49600,5.58700,0.59900,1.06800,-7.24400,-0.67300,-7.20000,-1.00000
-3.15800,-7.52100,-3.96300,6.83500,1.67300,3.16600,-3.80500,4.29200,1.04200,-10.65300,1.00000
-3.13300,-8.58800,-3.36200,8.57100,0.25700,4.28400,-4.38800,4.04900,0.24300,-10.08100,1.00000
-3.07200,1.11600,0.89000,7.30000,5.12900,-2.11800,1.01700,-8.35800,-0.82100,-8.98700,1.00000
-2.99200,1.55400,3.11300,8.56800,4.96700,-3.03100,2.42000,-7.11100,-2.04000,-7.76300,-1.00000
-2.98500,0.26900,-7.14700,-7.06200,8.97500,0.64200,-4.19800,4.27700,-2.46000,-6.80900,1.00000
-2.95900,-9.45300,-6.48100,8.02600,-0.52900,4.41300,-5.29300,3.16500,2.22900,-11.32500,1.00000
-2.93600,0.56800,-7.03000,-4.13800,9.54900,0.65700,-7.55200,2.94500,-1.03000,-7.14400,-1.00000
-2.87300,-6.61900,-1.64600,7.30200,0.75800,5.52400,-3.72300,4.07300,2.48800,-10.50600,1.00000
-2.81900,1.30000,-1.81000,8.04000,5.07800,-1.62300,0.17900,-8.26900,-1.62700,-7.07700,-1.00000
-2.79800,5.79100,9.27100,-0.17300,6.99400,0.90300,5.37000,-3.53800,7.84800,-2.69100,1.00000
-2.77200,-7.33700,-5.40500,7.20400,1.39500,2.61000,-4.14800,3.66300,2.22200,-10.54700,1.00000
-2.75800,-0.06600,-5.14500,-5.34800,9.77700,-1.30100,-3.47700,2.77300,-0.87400,-8.19900,-1.00000
-2.67900,0.72900,-4.44900,-5.96100,8.41400,1.16900,-5.42600,4.11700,-1.17400,-7.76700,1.00000
-2.63100,5.88200,7.51500,0.17100,6.12800,2.50100,4.80400,-3.09100,9.68700,-2.30700,-1.00000
-2.63000,-0.05100,-4.63700,-5.76800,8.61800,-0.92800,-4.78300,3.79000,-1.48100,-6.27000,-1.00000
-2.62400,0.85800,-4.84500,-6.91800,8.68700,-0.70700,-3.48000,3.97300,-0.89100,-8.05100,1.00000
-2.60200,-6.67600,-3.78700,6.97300,0.45000,6.40200,-4.17400,3.60800,1.68800,-10.02800,1.00000
-2.59800,-6.84500,-3.47600,7.86900,0.28700,4.30600,-4.05800,3.92200,1.10100,-10.29300,-1.00000
-2.56300,1.21900,-7.32200,-5.34200,8.05500,0.34600,-4.10400,5.03000,0.67600,-7.17800,1.00000
-2.50900,1.90600,-6.30200,-5.88000,9.40300,-1.25700,-3.50800,3.21100,-0.22000,-7.55200,-1.00000
-2.47400,2.82400,-5.80800,-6.55000,6.57300,0.00800,-3.74600,5.47900,0.33000,-7.35900,1.00000
-2.43400,0.35300,-5.13100,-5.94200,8.64800,0.98400,-4.27700,4.47400,-1.20000,-7.01900,1.00000
-2.39900,0.38700,-5.27600,-4.61100,7.63600,0.03500,-4.99100,3.48700,0.08800,-6.56500,1.00000
-2.34600,1.32500,-6.77500,-5.35400,8.87100,-0.22300,-4.73000,4.92500,-1.59200,-9.20900,-1.00000
-2.32500,5.82800,6.97300,1.04100,6.75900,-0.00800,7.28000,-2.37300,10.18800,-1.85700,1.00000
-2.32400,-5.86900,-4.17200,6.66500,1.34500,6.07500,-3.96100,2.91500,2.34000,-9.64400,1.00000
-2.32200,6.89100,6.21500,1.40300,6.96300,0.83900,6.15100,-1.96100,9.99300,-3.20000,1.00000
-2.29800,-0.28300,-7.06500,-4.63600,10.89100,-1.19400,-4.52000,4.70000,-1.25300,-8.05900,-1.00000
-2.24700,6.53200,6.43700,2.29300,6.30200,2.18700,3.42900,-3.45300,9.17200,-4.54800,1.00000
-2.24600,1.84600,-6.45100,-4.15200,6.91200,1.94000,-5.93500,3.52400,-1.01100,-7.67400,-1.00000
-2.23600,-1.12400,-5.87900,-6.31500,9.21500,-1.93800,-3.01300,2.73600,-0.86400,-7.73800,1.00000
-2.23200,0.57900,-5.87900,-4.57900,7.94700,-2.39700,-3.09500,3.27100,-3.13400,-8.32000,1.00000
-2.19600,0.02800,-6.10200,-5.21100,9.19200,1.35300,-5.91600,5.25800,-0.83100,-7.55400,1.00000
-2.18400,5.35200,8.06500,3.45900,6.56500,0.44400,7.07400,-4.23600,9.39600,-2.71100,1.00000
-2.15300,0.23200,-7.62400,-5.31100,7.31200,-0.80900,-5.16000,4.23400,1.72600,-6.61800,1.00000
-2.15300,6.18500,3.44800,3.32300,7.18700,2.64300,5.30800,-2.74600,8.95000,-2.38500,-1.00000
-2.15100,-6.87500,-4.43300,8.77000,1.11800,4.88800,-3.57100,3.24100,2.00700,-7.79900,1.00000
-2.09500,-4.86900,4.85100,2.76300,-1.39700,0.99000,-3.60500,-0.87600,-7.68300,-7.80700,-1.00000
-2.08800,5.42000,8.67300,2.06200,6.16700,2.13400,4.89500,-3.54400,9.72700,-2.45000,1.00000
-2.08100,5.60900,9.55200,0.56500,6.73800,1.29600,7.94700,-2.53000,8.32500,-3.51400,1.00000
-2.06100,-7.52800,-3.03600,8.38400,0.20500,4.71300,-3.89400,3.23300,1.87000,-9.28200,1.00000
-2.06100,-0.28500,-7.62900,-4.46300,6.70300,0.32300,-2.27400,3.68100,-0.08600,-7.42900,1.00000
-2.05300,6.46900,7.62800,0.99700,7.17800,0.07600,7.63400,-3.35500,8.09300,-2.63700,1.00000
-2.01400,5.19600,9.23100,-0.42500,6.89500,-1.63500,6.78500,-2.81700,10.10100,-0.40100,1.00000
-2.01400,5.71000,9.24600,3.85000,7.20400,0.28700,6.44700,-2.87800,8.89000,-0.30700,1.00000
-2.00600,6.12100,8.10300,2.19300,5.49400,2.63000,5.95300,-3.51100,9.14500,-3.90400,1.00000
-1.98100,6.59600,7.82600,1.00300,5.85200,0.85300,7.30500,-2.71800,10.32500,-3.17000,1.00000
-1.97900,0.74400,-7.09300,-6.45300,6.40800,0.58200,-4.91000,2.73100,-0.18300,-6.81400,-1.00000
